method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome,model,confidence_threshold
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6/v06_20-24_f00154_t05.13_moderate_blur,1,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6/v06_20-24_f00154_t05.13_moderate_blur,2,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6/v06_20-24_f00154_t05.13_moderate_blur,3,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00154_t05.13_moderate_blur/gt000,video6/v06_20-24_f00154_t05.13_moderate_blur,0,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6/v06_20-24_f00154_t05.13_moderate_blur,1,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6/v06_20-24_f00154_t05.13_moderate_blur,2,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6/v06_20-24_f00154_t05.13_moderate_blur,3,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur/gt000,video6/v06_20-24_f00154_t05.13_moderate_blur,0,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6/v06_20-24_f00154_t05.13_moderate_blur,1,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6/v06_20-24_f00154_t05.13_moderate_blur,2,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6/v06_20-24_f00154_t05.13_moderate_blur,3,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur/gt000,video6/v06_20-24_f00154_t05.13_moderate_blur,0,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6/v06_20-24_f00154_t05.13_moderate_blur,1,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6/v06_20-24_f00154_t05.13_moderate_blur,2,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6/v06_20-24_f00154_t05.13_moderate_blur,3,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt000,video6/v06_20-24_f00154_t05.13_moderate_blur,0,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6/v06_20-24_f00154_t05.13_moderate_blur,1,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6/v06_20-24_f00154_t05.13_moderate_blur,2,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6/v06_20-24_f00154_t05.13_moderate_blur,3,video6,154,00154,05.13,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6/v06_20-24_f00184_t06.13_severe_blur,0,video6,184,00184,06.13,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6/v06_20-24_f00215_t07.17_severe_blur,0,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6/v06_20-24_f00215_t07.17_severe_blur,1,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6/v06_20-24_f00215_t07.17_severe_blur,2,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6/v06_20-24_f00215_t07.17_severe_blur,3,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6/v06_20-24_f00215_t07.17_severe_blur,4,video6,215,00215,07.17,severe_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6/v06_20-24_f00277_t09.23_moderate_blur,2,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6/v06_20-24_f00277_t09.23_moderate_blur,3,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6/v06_20-24_f00277_t09.23_moderate_blur,4,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6/v06_20-24_f00277_t09.23_moderate_blur,5,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6/v06_20-24_f00277_t09.23_moderate_blur,6,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6/v06_20-24_f00277_t09.23_moderate_blur,0,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6/v06_20-24_f00277_t09.23_moderate_blur,1,video6,277,00277,09.23,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
