method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt000,video3/v03_20-20_f00113_t03.77_severe_blur,0,video3,113,00113,03.77,severe_blur,0,person,False,True,,0.1922,15,1,True,rescued
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt001,video3/v03_20-20_f00113_t03.77_severe_blur,1,video3,113,00113,03.77,severe_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt002,video3/v03_20-20_f00113_t03.77_severe_blur,2,video3,113,00113,03.77,severe_blur,24,backpack,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt003,video3/v03_20-20_f00113_t03.77_severe_blur,3,video3,113,00113,03.77,severe_blur,39,bottle,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt004,video3/v03_20-20_f00113_t03.77_severe_blur,4,video3,113,00113,03.77,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00113_t03.77_severe_blur/gt005,video3/v03_20-20_f00113_t03.77_severe_blur,5,video3,113,00113,03.77,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt000,video3/v03_20-20_f00113_t03.77_severe_blur,0,video3,113,00113,03.77,severe_blur,0,person,False,True,,0.1922,15,1,True,rescued
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt001,video3/v03_20-20_f00113_t03.77_severe_blur,1,video3,113,00113,03.77,severe_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt002,video3/v03_20-20_f00113_t03.77_severe_blur,2,video3,113,00113,03.77,severe_blur,24,backpack,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt003,video3/v03_20-20_f00113_t03.77_severe_blur,3,video3,113,00113,03.77,severe_blur,39,bottle,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt004,video3/v03_20-20_f00113_t03.77_severe_blur,4,video3,113,00113,03.77,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00113_t03.77_severe_blur/gt005,video3/v03_20-20_f00113_t03.77_severe_blur,5,video3,113,00113,03.77,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt000,video3/v03_20-20_f00145_t04.83_moderate_blur,0,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt001,video3/v03_20-20_f00145_t04.83_moderate_blur,1,video3,145,00145,04.83,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt002,video3/v03_20-20_f00145_t04.83_moderate_blur,2,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt003,video3/v03_20-20_f00145_t04.83_moderate_blur,3,video3,145,00145,04.83,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00145_t04.83_moderate_blur/gt004,video3/v03_20-20_f00145_t04.83_moderate_blur,4,video3,145,00145,04.83,moderate_blur,24,backpack,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.2321,41,0,False,both_detected
bytetrack,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
bytetrack_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
bytetrack_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
bytetrack_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.2321,36,0,False,both_detected
botsort,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
botsort_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
botsort_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt000,video3/v03_20-20_f00161_t05.37_moderate_blur,0,video3,161,00161,05.37,moderate_blur,24,backpack,True,True,0.3725,0.3725,,0,False,both_detected
botsort_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt001,video3/v03_20-20_f00161_t05.37_moderate_blur,1,video3,161,00161,05.37,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00161_t05.37_moderate_blur/gt002,video3/v03_20-20_f00161_t05.37_moderate_blur,2,video3,161,00161,05.37,moderate_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,False,0.3102,,,,False,lost
bytetrack,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
bytetrack_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
bytetrack_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
bytetrack_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.348,35,0,False,both_detected
botsort,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
botsort_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
botsort_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt000,video3/v03_20-20_f00177_t05.90_moderate_blur,0,video3,177,00177,05.90,moderate_blur,0,person,True,True,0.3102,0.3102,,0,False,both_detected
botsort_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt001,video3/v03_20-20_f00177_t05.90_moderate_blur,1,video3,177,00177,05.90,moderate_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_5,video3/v03_20-20_f00177_t05.90_moderate_blur/gt002,video3/v03_20-20_f00177_t05.90_moderate_blur,2,video3,177,00177,05.90,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt001,video3/v03_20-20_f00210_t07.00_severe_blur,1,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt002,video3/v03_20-20_f00210_t07.00_severe_blur,2,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt003,video3/v03_20-20_f00210_t07.00_severe_blur,3,video3,210,00210,07.00,severe_blur,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video3/v03_20-20_f00210_t07.00_severe_blur/gt004,video3/v03_20-20_f00210_t07.00_severe_blur,4,video3,210,00210,07.00,severe_blur,60,dining table,False,False,,,,,False,still_missed
botsort_persist_3,video3/v03_20-20_f00210_t07.00_severe_blur/gt000,video3/v03_20-20_f00210_t07.00_severe_blur,0,video3,210,00210,07.00,severe_blur,0,person,False,False,,,,,False,still_missed
