method,frame_id,video,target_frame,timestamp,quality_group,detection_index,class_id,class,confidence,track_id,missed_frames_before_target,persisted,is_true_positive,is_false_positive,is_stale_persisted_fp,x1,y1,x2,y2
bytetrack_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,5,24,backpack,0.2805,109,1,True,True,False,False,100.816,192.065,380.355,359.521
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,0,0,person,0.7919,,0,False,True,False,False,302.979,1.601,462.656,217.965
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,1,16,dog,0.5333,,0,False,False,True,False,75.637,186.859,371.448,355.774
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,2,56,chair,0.3636,,0,False,True,False,False,463.455,2.809,639.541,248.519
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,3,39,bottle,0.1555,,0,False,True,False,False,10.037,137.954,45.435,219.183
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,4,56,chair,0.3535,110,3,True,False,True,True,415.659,0.0,572.441,218.263
bytetrack_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,5,24,backpack,0.2805,109,1,True,True,False,False,100.816,192.065,380.355,359.521
botsort,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,0,0,person,0.7638,77,0,False,True,False,False,302.347,0.0,464.701,217.674
botsort,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,1,39,bottle,0.2051,78,0,False,True,False,False,9.19,137.924,48.983,218.561
botsort,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,2,16,dog,0.5774,79,0,False,False,True,False,75.775,187.563,372.966,355.518
botsort_persist_1,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,0,0,person,0.7919,,0,False,True,False,False,302.979,1.601,462.656,217.965
botsort_persist_1,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,1,16,dog,0.5333,,0,False,False,True,False,75.637,186.859,371.448,355.774
botsort_persist_1,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,2,56,chair,0.3636,,0,False,True,False,False,463.455,2.809,639.541,248.519
botsort_persist_1,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,3,39,bottle,0.1555,,0,False,True,False,False,10.037,137.954,45.435,219.183
botsort_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,0,0,person,0.7919,,0,False,True,False,False,302.979,1.601,462.656,217.965
botsort_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,1,16,dog,0.5333,,0,False,False,True,False,75.637,186.859,371.448,355.774
botsort_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,2,56,chair,0.3636,,0,False,True,False,False,463.455,2.809,639.541,248.519
botsort_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,3,39,bottle,0.1555,,0,False,True,False,False,10.037,137.954,45.435,219.183
botsort_persist_3,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,4,56,chair,0.3535,80,3,True,False,True,True,402.162,0.0,534.801,190.451
botsort_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,0,0,person,0.7919,,0,False,True,False,False,302.979,1.601,462.656,217.965
botsort_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,1,16,dog,0.5333,,0,False,False,True,False,75.637,186.859,371.448,355.774
botsort_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,2,56,chair,0.3636,,0,False,True,False,False,463.455,2.809,639.541,248.519
botsort_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,3,39,bottle,0.1555,,0,False,True,False,False,10.037,137.954,45.435,219.183
botsort_persist_5,video4/v04_20-21_f00266_t08.87_clear,video4,266,08.87,clear,4,56,chair,0.3535,80,3,True,False,True,True,402.162,0.0,534.801,190.451
raw,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
raw,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
raw,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
raw,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
bytetrack,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.5873,130,0,False,True,False,False,287.019,2.197,567.401,316.783
bytetrack_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
bytetrack_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
bytetrack_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
bytetrack_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
bytetrack_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
bytetrack_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
bytetrack_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
bytetrack_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
bytetrack_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
bytetrack_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
bytetrack_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
bytetrack_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
botsort,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.5873,99,0,False,True,False,False,305.92,1.087,547.013,316.923
botsort,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.3944,104,0,False,True,False,False,301.695,3.305,467.316,323.424
botsort_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
botsort_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
botsort_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
botsort_persist_1,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
botsort_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
botsort_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
botsort_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
botsort_persist_3,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
botsort_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,0,0,person,0.6693,,0,False,True,False,False,301.862,1.971,545.806,322.26
botsort_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,1,0,person,0.2736,,0,False,True,False,False,302.565,2.981,466.063,323.998
botsort_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,2,28,suitcase,0.2572,,0,False,False,True,False,42.201,303.073,387.06,420.253
botsort_persist_5,video4/v04_20-21_f00342_t11.40_severe_blur,video4,342,11.40,severe_blur,3,24,backpack,0.1897,,0,False,True,False,False,58.268,302.446,387.27,421.053
raw,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
raw,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
bytetrack,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8108,130,0,False,True,False,False,485.853,5.842,640.0,395.189
bytetrack,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.4259,143,0,False,False,True,False,2.979,68.415,65.795,274.126
bytetrack_persist_1,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
bytetrack_persist_1,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
bytetrack_persist_3,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
bytetrack_persist_3,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
bytetrack_persist_5,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
bytetrack_persist_5,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
botsort,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8108,99,0,False,True,False,False,536.072,3.503,638.889,392.767
botsort,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.4259,114,0,False,False,True,False,1.428,68.798,70.164,274.565
botsort_persist_1,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
botsort_persist_1,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
botsort_persist_3,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
botsort_persist_3,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
botsort_persist_5,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,0,0,person,0.8038,,0,False,True,False,False,537.467,5.075,639.664,392.002
botsort_persist_5,video4/v04_20-21_f00380_t12.67_moderate_blur,video4,380,12.67,moderate_blur,1,0,person,0.3933,,0,False,False,True,False,0.178,68.838,69.912,275.15
raw,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
raw,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
raw,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
raw,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
bytetrack,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9274,130,0,False,True,False,False,200.209,1.085,427.032,333.679
bytetrack,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.3507,150,0,False,True,False,False,479.711,1.925,632.433,267.283
bytetrack,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.4816,147,0,False,True,False,False,414.626,1.87,568.431,271.408
bytetrack_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
bytetrack_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
bytetrack_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
bytetrack_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
bytetrack_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
bytetrack_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
bytetrack_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
bytetrack_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
bytetrack_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
bytetrack_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
bytetrack_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
bytetrack_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
botsort,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9274,99,0,False,True,False,False,203.882,0.384,434.539,332.374
botsort,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.4816,117,0,False,True,False,False,378.504,0.0,616.472,270.013
botsort,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.3507,118,0,False,True,False,False,472.919,0.178,640.0,265.689
botsort_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
botsort_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
botsort_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
botsort_persist_1,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
botsort_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
botsort_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
botsort_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
botsort_persist_3,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
botsort_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,0,0,person,0.9268,,0,False,True,False,False,205.374,1.083,432.112,333.116
botsort_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,1,56,chair,0.6313,,0,False,True,False,False,382.42,1.779,637.964,271.652
botsort_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,2,56,chair,0.2661,,0,False,True,False,False,474.491,1.489,639.654,265.584
botsort_persist_5,video4/v04_20-21_f00418_t13.93_moderate_blur,video4,418,13.93,moderate_blur,3,56,chair,0.2032,,0,False,True,False,False,383.785,1.828,556.514,268.263
raw,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
bytetrack,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.506,13,0,False,True,False,False,70.13,2.942,375.719,315.568
bytetrack_persist_1,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
bytetrack_persist_3,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
bytetrack_persist_5,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
botsort,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.506,13,0,False,True,False,False,72.624,2.751,373.667,315.407
botsort_persist_1,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
botsort_persist_3,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
botsort_persist_5,video5/v05_20-23_f00181_t06.03_moderate_blur,video5,181,06.03,moderate_blur,0,56,chair,0.4655,,0,False,True,False,False,73.613,1.891,377.586,314.947
raw,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
bytetrack_persist_1,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
bytetrack_persist_3,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
bytetrack_persist_5,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
botsort_persist_1,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
botsort_persist_3,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
botsort_persist_5,video5/v05_20-23_f00295_t09.83_clear,video5,295,09.83,clear,0,28,suitcase,0.2342,,0,False,False,True,False,13.56,35.394,135.342,178.753
raw,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
raw,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
bytetrack,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.5047,20,0,False,True,False,False,23.214,220.493,499.28,418.05
bytetrack,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.344,23,0,False,True,False,False,444.87,6.667,640.0,304.937
bytetrack_persist_1,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
bytetrack_persist_1,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
bytetrack_persist_3,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
bytetrack_persist_3,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
bytetrack_persist_5,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
bytetrack_persist_5,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
botsort,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.5047,20,0,False,True,False,False,3.69,220.93,522.691,421.304
botsort,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.344,18,0,False,True,False,False,456.669,9.316,640.0,308.325
botsort_persist_1,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
botsort_persist_1,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
botsort_persist_3,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
botsort_persist_3,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
botsort_persist_5,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,0,56,chair,0.4293,,0,False,True,False,False,1.374,221.651,520.799,418.073
botsort_persist_5,video5/v05_20-23_f00318_t10.60_moderate_blur,video5,318,10.60,moderate_blur,1,56,chair,0.3675,,0,False,True,False,False,454.607,7.465,639.21,307.699
raw,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
bytetrack,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8301,1,0,False,True,False,False,507.151,2.596,639.561,225.122
bytetrack_persist_1,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
bytetrack_persist_3,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
bytetrack_persist_5,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
botsort,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8301,1,0,False,True,False,False,507.151,2.596,639.561,225.122
botsort_persist_1,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
botsort_persist_3,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
botsort_persist_5,video6/v06_20-24_f00000_t00.00_clear,video6,0,00.00,clear,0,0,person,0.8283,,0,False,True,False,False,507.344,2.568,639.619,225.094
raw,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
raw,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
bytetrack,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.6545,1,0,False,True,False,False,343.595,2.116,475.471,203.87
bytetrack_persist_1,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
bytetrack_persist_1,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
bytetrack_persist_3,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
bytetrack_persist_3,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
bytetrack_persist_5,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.7771,,0,False,True,False,False,338.19,2.477,471.424,204.798
bytetrack_persist_5,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,1,39,bottle,0.3554,,0,False,False,True,False,466.704,0.787,589.508,121.383
botsort,video6/v06_20-24_f00030_t01.00_clear,video6,30,01.00,clear,0,0,person,0.6545,1,0,False,True,False,False,338.38,2.514,472.578,204.468
